Dia,Hora,Latitud Central,Longitud Central,Tipo de Via,Congestion
Thursday,14:37,-12.06344365,-77.08228355,Avenida José de la Riva Agüero,low
Thursday,14:37,-12.071131900000001,-77.0757263,Avenida Abraham Lincoln,unknown
Thursday,14:37,-12.07248625,-77.0759592,Avenida Abraham Lincoln,low
Thursday,14:37,-12.088639050000001,-77.08657925,Avenida La Paz,low
Thursday,14:37,-12.08855945,-77.08675224999999,Avenida La Paz,low
Thursday,14:37,-12.0705931,-77.076786,Avenida Simón Bolivar,low
Thursday,14:37,-12.071208949999999,-77.07442605,Avenida Simón Bolivar,low
Thursday,14:37,-12.073916149999999,-77.07378879999999,Avenida José Leguía y Meléndez,unknown
Thursday,14:38,-12.07376935,-77.0742832,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.070294149999999,-77.0779814,Ciclovía Universitaria,low
Thursday,14:38,-12.0721592,-77.07859785,Avenida Universitaria,low
Thursday,14:38,-12.09095405,-77.0852369,,low
Thursday,14:38,-12.0907309,-77.08504145,Avenida Costanera,low
Thursday,14:38,-12.08855945,-77.08675224999999,Avenida La Paz,low
Thursday,14:38,-12.08842565,-77.08704309999999,Avenida La Paz,low
Thursday,14:38,-12.064368250000001,-77.100997,Avenida Pio XII,unknown
Thursday,14:38,-12.0891954,-77.07924545,Avenida Lima,unknown
Thursday,14:38,-12.074417,-77.07294325000001,Avenida Coronel Juan Valer Sandoval,unknown
Thursday,14:38,-12.0739843,-77.07279055000001,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:38,-12.074359600000001,-77.07219245,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.07408585,-77.0731987,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.09082985,-77.08453560000001,Avenida Juan Bertolotto,low
Thursday,14:38,-12.0902375,-77.0845646,Jirón Independencia,low
Thursday,14:38,-12.073916149999999,-77.07378879999999,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.07408585,-77.0731987,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.091169149999999,-77.08528045,,low
Thursday,14:38,-12.091282,-77.08585805,,low
Thursday,14:38,-12.0913981,-77.0853769,Circuito de Playas,low
Thursday,14:38,-12.08842565,-77.08704309999999,Avenida La Paz,low
Thursday,14:38,-12.088254150000001,-77.0874158,Avenida La Paz,low
Thursday,14:38,-12.0827343,-77.0684201,Avenida de La Marina,low
Thursday,14:38,-12.07050095,-77.07720415,Avenida Simón Bolivar,low
Thursday,14:38,-12.0643468,-77.10051125,Avenida Pio XII,unknown
Thursday,14:38,-12.07355725,-77.0726952,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:38,-12.0739843,-77.07279055000001,Avenida Coronel Juan Valer Sandoval,unknown
Thursday,14:38,-12.06344365,-77.08228355,Avenida José de la Riva Agüero,low
Thursday,14:38,-12.0625416,-77.08246125,Avenida José de la Riva Agüero,low
Thursday,14:38,-12.089405150000001,-77.07884325,Avenida Lima,unknown
Thursday,14:38,-12.0703326,-77.07757795,Avenida Simón Bolivar,low
Thursday,14:38,-12.07145005,-77.07334309999999,Avenida Simón Bolivar,low
Thursday,14:38,-12.077438149999999,-77.07031025,Avenida Manuel Cipriano Dulanto,low
Thursday,14:38,-12.088254150000001,-77.0874158,Avenida La Paz,low
Thursday,14:38,-12.08793755,-77.088104,Avenida La Paz,low
Thursday,14:38,-12.0915915,-77.08559955000001,Circuito de Playas,low
Thursday,14:38,-12.0917976,-77.0851822,Circuito de Playas,low
Thursday,14:38,-12.0911717,-77.08378805000001,Avenida Juan Bertolotto,low
Thursday,14:38,-12.0895871,-77.07849685,Avenida Lima,unknown
Thursday,14:38,-12.07355725,-77.0726952,Avenida Coronel Juan Valer Sandoval,unknown
Thursday,14:38,-12.0729638,-77.07256335,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:38,-12.0643442,-77.09974485000001,Avenida Pio XII,low
Thursday,14:38,-12.067983850000001,-77.07470135,Avenida Mariano Cornejo,low
Thursday,14:38,-12.0914754,-77.0860807,Circuito de Playas,low
Thursday,14:38,-12.08990455,-77.07788055,Avenida Lima,unknown
Thursday,14:38,-12.0895534,-77.08465145,Avenida La Paz,low
Thursday,14:38,-12.089376000000001,-77.084046,Jirón Independencia,low
Thursday,14:38,-12.0745364,-77.07152185000001,Avenida José Leguía y Meléndez,unknown
Thursday,14:38,-12.074359600000001,-77.07219245,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.09215095,-77.08428305000001,Circuito de Playas,low
Thursday,14:38,-12.090728649999999,-77.08765550000001,Circuito de Playas,low
Thursday,14:38,-12.07460875,-77.07125345,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.0745364,-77.07152185000001,Avenida José Leguía y Meléndez,unknown
Thursday,14:38,-12.06198725,-77.082567,Avenida José de la Riva Agüero,low
Thursday,14:38,-12.0625416,-77.08246125,Avenida José de la Riva Agüero,low
Thursday,14:38,-12.06198725,-77.082567,Avenida José de la Riva Agüero,low
Thursday,14:38,-12.0617433,-77.0826185,Avenida José de la Riva Agüero,unknown
Thursday,14:38,-12.0729638,-77.07256335,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:38,-12.0724014,-77.07243635,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:38,-12.08793755,-77.088104,Avenida La Paz,low
Thursday,14:38,-12.0874806,-77.08909735,Avenida La Paz,low
Thursday,14:38,-12.0916234,-77.08292875000001,Avenida Juan Bertolotto,low
Thursday,14:38,-12.0747412,-77.0707425,Avenida José Leguía y Meléndez,unknown
Thursday,14:38,-12.07460875,-77.07125345,Avenida José Leguía y Meléndez,low
Thursday,14:38,-12.07163805,-77.0724824,Avenida Simón Bolivar,low
Thursday,14:38,-12.06434925,-77.0982923,Avenida Pio XII,unknown
Thursday,14:38,-12.061441,-77.08267950000001,Avenida Jóse de la Riva Agüero,low
Thursday,14:38,-12.0617433,-77.0826185,Avenida José de la Riva Agüero,low
Thursday,14:38,-12.0724014,-77.07243635,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:38,-12.0721766,-77.07238615,Avenida Coronel Juan Valer Sandoval,unknown
Thursday,14:39,-12.0721766,-77.07238615,Avenida Coronel Juan Valer Sandoval,unknown
Thursday,14:39,-12.071910500000001,-77.07233155,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:39,-12.0887754,-77.0837255,Jirón Independencia,low
Thursday,14:39,-12.08912165,-77.08357445,Avenida Arica,unknown
Thursday,14:39,-12.061441,-77.08267950000001,Avenida Jóse de la Riva Agüero,low
Thursday,14:39,-12.0611707,-77.08273135,Avenida Jóse de la Riva Agüero,unknown
Thursday,14:39,-12.09035515,-77.07701315,Avenida Lima,unknown
Thursday,14:39,-12.071910500000001,-77.07233155,Avenida Coronel Juan Valer Sandoval,low
Thursday,14:39,-12.07181185,-77.07168759999999,Avenida Simón Bolivar,low
Thursday,14:39,-12.077955150000001,-77.06860904999999,Avenida Manuel Cipriano Dulanto,low
Thursday,14:39,-12.0747412,-77.0707425,Avenida José Leguía y Meléndez,low
Thursday,14:39,-12.07500065,-77.06991980000001,Avenida José Leguía y Meléndez,low
Thursday,14:39,-12.061030800000001,-77.0826769,Avenida República de Venezuela,low
Thursday,14:39,-12.0611707,-77.08273135,Avenida Jóse de la Riva Agüero,low
Thursday,14:39,-12.067896000000001,-77.07379885,Avenida Mariano Cornejo,low
Thursday,14:39,-12.08834345,-77.08352679999999,Jirón Independencia,low
Thursday,14:39,-12.08315325,-77.06725990000001,Avenida de La Marina,low
Thursday,14:39,-12.083591550000001,-77.06747845000001,Avenida Antonio José de Sucre,low
Thursday,14:39,-12.09330435,-77.08192704999999,Ciclovía Costa Verde Magdalena - San Miguel,low
Thursday,14:39,-12.06084105,-77.08146015,Avenida República de Venezuela,unknown
Thursday,14:39,-12.0894816,-77.0828978,Avenida Arica,unknown
Thursday,14:39,-12.08309255,-77.0671888,Avenida Antonio José de Sucre,low
Thursday,14:39,-12.0833136,-77.06680305,Avenida de La Marina,low
Thursday,14:39,-12.067891,-77.07366075,Avenida Mariano Cornejo,low
Thursday,14:39,-12.0920625,-77.0820684,Avenida Juan Bertolotto,low
Thursday,14:39,-12.0874806,-77.08909735,Avenida La Paz,low
Thursday,14:39,-12.0870429,-77.09005545,Avenida La Paz,low
Thursday,14:39,-12.0830065,-77.0671907,Avenida de La Marina,low
Thursday,14:39,-12.082606899999998,-77.0669864,Avenida Antonio José de Sucre,low
Thursday,14:39,-12.0830672,-77.06726180000001,Avenida Antonio José de Sucre,low
Thursday,14:39,-12.0829242,-77.06742679999999,Avenida de La Marina,low
Thursday,14:39,-12.08768955,-77.08324475,Jirón Independencia,low
Thursday,14:39,-12.08277035,-77.0678552,Avenida de La Marina,low
Thursday,14:39,-12.07202975,-77.07061655,Avenida Simón Bolivar,low
Thursday,14:39,-12.0752184,-77.06930729999999,Avenida José Leguía y Meléndez,unknown
Thursday,14:39,-12.07500065,-77.06991980000001,Avenida José Leguía y Meléndez,low
Thursday,14:39,-12.08350005,-77.06627755,Avenida de La Marina,low
Thursday,14:39,-12.084533400000002,-77.06784485,Avenida Antonio José de Sucre,low
Thursday,14:39,-12.0899309,-77.08203069999999,Avenida Arica,unknown
Thursday,14:39,-12.0924901,-77.08121885,Avenida Juan Bertolotto,low
Thursday,14:39,-12.0752184,-77.06930729999999,Avenida José Leguía y Meléndez,low
Thursday,14:39,-12.0753403,-77.06894675000001,Avenida José Leguía y Meléndez,low
Thursday,14:39,-12.0643581,-77.09733345000001,Avenida Pio XII,unknown
Thursday,14:39,-12.06459195,-77.0973793,Avenida Elmer Faucett,low
Thursday,14:39,-12.08204625,-77.0667531,Avenida Antonio José de Sucre,low
Thursday,14:39,-12.06439605,-77.0972994,Avenida Elmer Faucett,low
Thursday,14:39,-12.0837223,-77.0657368,Avenida de La Marina,low
Thursday,14:39,-12.0870429,-77.09005545,Avenida La Paz,low
Thursday,14:39,-12.08664315,-77.09093755,Avenida La Paz,low
Thursday,14:39,-12.0822815,-77.06918730000001,Avenida de La Marina,low
Thursday,14:39,-12.064436,-77.0972408,Avenida Elmer Faucett,unknown
Thursday,14:39,-12.06463005,-77.09731024999999,Avenida Elmer Faucett,low
Thursday,14:39,-12.0744843,-77.07946580000001,Avenida Universitaria,low
Thursday,14:39,-12.08173905,-77.06662159999999,Avenida Antonio José de Sucre,low
Thursday,14:39,-12.0880848,-77.09214925,Ciclovía Avenida La Costanera,low
Thursday,14:39,-12.08951065,-77.09048735,Circuito de Playas,low
Thursday,14:39,-12.07841325,-77.06711955,Avenida Manuel Cipriano Dulanto,low
Thursday,14:39,-12.06549835,-77.0974219,Avenida Elmer Faucett,low
Thursday,14:39,-12.06549925,-77.0973505,Avenida Elmer Faucett,low
Thursday,14:40,-12.07546245,-77.0681999,Avenida José Leguía y Meléndez,low
Thursday,14:40,-12.0753403,-77.06894675000001,Avenida José Leguía y Meléndez,low
Thursday,14:40,-12.08139925,-77.0664757,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.072158,-77.06979595,Avenida Simón Bolivar,low
Thursday,14:40,-12.09278475,-77.0806346,Avenida Juan Bertolotto,low
Thursday,14:40,-12.09036905,-77.08116365000001,Avenida Arica,unknown
Thursday,14:40,-12.08550175,-77.06820525,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.084367400000001,-77.06495000000001,Avenida de La Marina,low
Thursday,14:40,-12.0862681,-77.09175995,Avenida La Paz,low
Thursday,14:40,-12.08664315,-77.09093755,Avenida La Paz,low
Thursday,14:40,-12.0807492,-77.06620095,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.0608808,-77.07971370000001,Avenida Universitaria,low
Thursday,14:40,-12.06052255,-77.07978410000001,Avenida República de Venezuela,low
Thursday,14:40,-12.092960349999998,-77.0802951,Avenida Juan Bertolotto,low
Thursday,14:40,-12.072236499999999,-77.06916865,Avenida Simón Bolivar,low
Thursday,14:40,-12.075490949999999,-77.06772860000001,Avenida José Leguía y Meléndez,unknown
Thursday,14:40,-12.07546245,-77.0681999,Avenida José Leguía y Meléndez,low
Thursday,14:40,-12.07550865,-77.06727670000001,Avenida José Leguía y Meléndez,low
Thursday,14:40,-12.075490949999999,-77.06772860000001,Avenida José Leguía y Meléndez,low
Thursday,14:40,-12.0932792,-77.0796809,Avenida Juan Bertolotto,low
Thursday,14:40,-12.078681499999998,-77.06614425000001,Avenida Manuel Cipriano Dulanto,low
Thursday,14:40,-12.066516400000001,-77.09747995000001,Avenida Elmer Faucett,low
Thursday,14:40,-12.0908026,-77.0803139,Avenida Arica,unknown
Thursday,14:40,-12.08591785,-77.0925328,Avenida La Paz,low
Thursday,14:40,-12.0862681,-77.09175995,Avenida La Paz,low
Thursday,14:40,-12.06652175,-77.09741045000001,Avenida Elmer Faucett,low
Thursday,14:40,-12.08634845,-77.0685136,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.0723045,-77.0685811,Avenida Simón Bolivar,low
Thursday,14:40,-12.0797695,-77.06579364999999,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.0853348,-77.06437665,Ciclovía La Marina,low
Thursday,14:40,-12.0862886,-77.0629976,Avenida Brasil,low
Thursday,14:40,-12.06074185,-77.0791748,Avenida Universitaria,low
Thursday,14:40,-12.07550865,-77.06727670000001,Avenida José Leguía y Meléndez,low
Thursday,14:40,-12.0755311,-77.0663733,Avenida José Leguía y Meléndez,low
Thursday,14:40,-12.07880905,-77.06560934999999,Avenida Manuel Cipriano Dulanto,low
Thursday,14:40,-12.08181545,-77.07045315,Avenida de La Marina,low
Thursday,14:40,-12.06117225,-77.07908835,Avenida Universitaria,low
Thursday,14:40,-12.072387899999999,-77.0678312,Avenida Simón Bolivar,low
Thursday,14:40,-12.09371995,-77.07882025,Avenida Juan Bertolotto,low
Thursday,14:40,-12.0616887,-77.07895935,Avenida Universitaria,low
Thursday,14:40,-12.08591785,-77.0925328,Avenida La Paz,low
Thursday,14:40,-12.085553449999999,-77.09333505000001,Avenida La Paz,low
Thursday,14:40,-12.07885205,-77.06543429999999,Avenida Manuel Cipriano Dulanto,low
Thursday,14:40,-12.07904795,-77.0655537,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.087098300000001,-77.06878775000001,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.08164725,-77.0708977,Avenida de La Marina,low
Thursday,14:40,-12.09119085,-77.07955279999999,Avenida Arica,unknown
Thursday,14:40,-12.07878355,-77.06536045,Avenida Antonio José de Sucre,low
Thursday,14:40,-12.09434915,-77.080079,Circuito de Playas,low
Thursday,14:41,-12.0941934,-77.08013854999999,Circuito de Playas,unknown
Thursday,14:41,-12.0787068,-77.0653556,Avenida Manuel Cipriano Dulanto,unknown
Thursday,14:41,-12.078725200000001,-77.065214,Avenida Manuel Cipriano Dulanto,unknown
Thursday,14:41,-12.07844715,-77.0651757,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.0787753,-77.06542945,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.0787068,-77.0653556,Avenida Manuel Cipriano Dulanto,unknown
Thursday,14:41,-12.0786792,-77.06555265,Avenida Manuel Cipriano Dulanto,low
Thursday,14:41,-12.09312285,-77.0819138,Circuito de Playas,low
Thursday,14:41,-12.09604315,-77.07664365,Circuito de Playas,low
Thursday,14:41,-12.0797508,-77.06585305,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.07879745,-77.06475689999999,Avenida Manuel Cipriano Dulanto,low
Thursday,14:41,-12.0790571,-77.06549150000001,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.0861551,-77.06376455,Avenida de La Marina,low
Thursday,14:41,-12.07554235,-77.06559005,Avenida José Leguía y Meléndez,low
Thursday,14:41,-12.0755311,-77.0663733,Avenida José Leguía y Meléndez,low
Thursday,14:41,-12.0783974,-77.0666914,Avenida Manuel Cipriano Dulanto,low
Thursday,14:41,-12.081247699999999,-77.07198819999999,Avenida de La Marina,low
Thursday,14:41,-12.07244455,-77.066948,Avenida Simón Bolivar,low
Thursday,14:41,-12.062375549999999,-77.0787854,Avenida Universitaria,low
Thursday,14:41,-12.0915854,-77.0787795,Avenida Arica,unknown
Thursday,14:41,-12.094160299999999,-77.0779668,Avenida Juan Bertolotto,low
Thursday,14:41,-12.08796375,-77.069102,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.07772155,-77.06476465,Avenida Antonio José de Sucre,unknown
Thursday,14:41,-12.085553449999999,-77.09333505000001,Avenida La Paz,low
Thursday,14:41,-12.08527535,-77.09393865,Avenida La Paz,low
Thursday,14:41,-12.087102049999999,-77.09450749999999,Ciclovía Avenida La Costanera,low
Thursday,14:41,-12.086519899999999,-77.09776905000001,Ciclovía Costa Verde Magdalena - San Miguel,low
Thursday,14:41,-12.0789638,-77.06388749999999,Avenida Manuel Cipriano Dulanto,low
Thursday,14:41,-12.07884765,-77.06482270000001,Avenida Manuel Cipriano Dulanto,unknown
Thursday,14:41,-12.07554235,-77.06559005,Avenida José Leguía y Meléndez,low
Thursday,14:41,-12.075562,-77.0645799,Avenida José Leguía y Meléndez,unknown
Thursday,14:41,-12.0850872,-77.09434695,Avenida La Paz,low
Thursday,14:41,-12.08527535,-77.09393865,Avenida La Paz,low
Thursday,14:41,-12.062741899999999,-77.07869165,Avenida Universitaria,low
Thursday,14:41,-12.080723,-77.0662647,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.086537100000001,-77.06342765,Avenida Brasil,low
Thursday,14:41,-12.06356185,-77.0784932,Avenida Universitaria,low
Thursday,14:41,-12.072339249999999,-77.0655922,Avenida Simón Bolivar,low
Thursday,14:41,-12.08705955,-77.0638334,Avenida Brasil,low
Thursday,14:41,-12.0944393,-77.07743145,Avenida Juan Bertolotto,low
Thursday,14:41,-12.0920253,-77.07791735,Avenida Arica,unknown
Thursday,14:41,-12.0850872,-77.09434695,Avenida La Paz,low
Thursday,14:41,-12.084932949999999,-77.0946817,Avenida La Paz,low
Thursday,14:41,-12.0889384,-77.0694641,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.077248650000001,-77.0645256,Avenida General Manuel L. Vivanco,low
Thursday,14:41,-12.076939200000002,-77.06431305000001,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.07698655,-77.06523490000001,Avenida General Manuel L. Vivanco,unknown
Thursday,14:41,-12.0776985,-77.0648156,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.084932949999999,-77.0946817,Avenida La Paz,low
Thursday,14:41,-12.084734000000001,-77.09511355000001,Avenida La Paz,low
Thursday,14:41,-12.0791705,-77.06296695,Avenida Manuel Cipriano Dulanto,low
Thursday,14:41,-12.0808709,-77.0730277,Avenida de La Marina,low
Thursday,14:41,-12.081373750000001,-77.06654005,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.075569699999999,-77.06374539999999,Avenida José Leguía y Meléndez,unknown
Thursday,14:41,-12.075562,-77.0645799,Avenida José Leguía y Meléndez,low
Thursday,14:41,-12.07786145,-77.0685781,Avenida Manuel Cipriano Dulanto,low
Thursday,14:41,-12.0760874,-77.0638305,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.084734000000001,-77.09511355000001,Avenida La Paz,low
Thursday,14:41,-12.0843455,-77.09595675,Avenida La Paz,low
Thursday,14:41,-12.0755587,-77.06357505,Avenida José Leguía y Meléndez,unknown
Thursday,14:41,-12.075569699999999,-77.06374539999999,Avenida José Leguía y Meléndez,low
Thursday,14:41,-12.0756561,-77.06367515,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.0803336,-77.0744928,Avenida de La Marina,low
Thursday,14:41,-12.0876828,-77.06432365,Avenida Brasil,low
Thursday,14:41,-12.0755587,-77.06357505,Avenida José Leguía y Meléndez,low
Thursday,14:41,-12.07552795,-77.06289865,Avenida José Leguía y Meléndez,low
Thursday,14:41,-12.075239849999999,-77.0633553,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.08979525,-77.06979225,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.081711649999999,-77.06668529999999,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.07935215,-77.06224585000001,Avenida Manuel Cipriano Dulanto,low
Thursday,14:41,-12.065611350000001,-77.07813215,Avenida Universitaria,low
Thursday,14:41,-12.07843105,-77.06523455,Avenida Antonio José de Sucre,low
Thursday,14:41,-12.0760276,-77.06388405,Avenida Antonio José de Sucre,low
Thursday,14:42,-12.0820212,-77.06681635,Avenida Antonio José de Sucre,low
